user_id,GB_12,loan_amount,PP_Average_Current_DBT,PP_Avg_Curr_Cmpny_DBT_Ind_DBT,PP_Worst_Comp_DBT_Ind_DBT_In_Lst_12M,Avg_No_Of_DBT_0_1000,DBT_most_recent_month,Num_unpaid_accts_in_past_year,Num_Of_Prev_Searches_last_3M,Num_Of_Prev_Searches_last_6M,Num_Of_Prev_Searches_last_12M,Num_Of_Meeting_Of_Creditors,Tot_Fixed_Assets_As_Pct_Of_Tot_Assets,Curr_Liab_As_Pct_Of_Tot_Assets,Capital_Employed_As_Pct_Of_Tot_Assets,Equity_Gearing,G3_Dir_Consent_FullCAIS_ConsCommDelphi_score,submit_profit_after_tax1,calc_profit_after_tax1,submit_profit_after_tax2,calc_profit_after_tax2,Score_1_SCORE,Num_of_active_SHARE_recs,Num_of_all_SHARE_accts,Num_of_active_SHARE_accts,Total_value_of_active_accts,payment_status_less_2_3M,payment_status_less_2_12M,payment_status_less_2_24M,payment_status_less_1_3M,payment_status_less_1_12M,payment_status_less_1_24M,payment_status_0_3M,payment_status_0_12M,payment_status_0_24M,Total_value_accts_in_sector2,Total_bals_active_accts,Total_limits_rev_acct_active,Mthly_rpymt_actv_fxd_term_accts,Value_actv_fxd_term_accts,Num_pymt_status_3plus_48_updates,curr_bal_to_Annual_Income,Curr_bal_rev_crd_to_curr_limits,bal_rev_crd_to_curr_limits_3M,bal_rev_crd_to_curr_limits_6M,Num_Rev_Acct_util_ge75,Unemployment_Among_25_39,Avg_num_of_Court_Judgments,Credit_Card_Repayment_Amt,Num_Cash_Advances_3M
13239,0,75000,13,-4,17,12,13,3,5,9,28,0,8,49.9,50.1,24.5,88,101763,101763,68713,68713,495,26,37,26,126148,26,26,26,22,15,14,22,15,14,0,126148,92895,1272,60625,1,252,70,72,74,11,12.30012,0,1877,0
13241,0,100000,0,-25,3,0,0,0,15,25,35,0,74.4,19.4,80.6,80.4,84,32614.79,32614.79,61806,61806,627,4,11,4,162134,4,4,4,4,4,4,4,4,3,149110,162134,21000,1078,149110,0,26,62,68,48,1,4.77555,0.03,1244,2
13293,0,60000,0,-18,-18,0,0,0,2,3,5,0,9.9,566.8,-466.8,-466.8,77,27657.25,27657.25,9583,9583,572,7,16,7,311939,7,7,7,7,6,6,7,5,5,284511,311939,19250,1049,308972,0,27,0,0,90,0,14.72754,0.38,0,0
13295,0,30000,0,-21,-16,0,0,0,1,2,11,0,47.8,76.6,23.4,11.8,90,3062.24,3062.24,7329,7329,610,8,16,8,126462,8,8,8,8,8,8,8,7,7,114225,126462,4000,720,123857,0,24,65,0,0,0,16.18123,0.04,124,0
13307,0,39500,30,0,0,30,30,0,2,5,10,0,91,21.9,78.1,19.9,96,2639,2639,1006,1006,570,8,11,8,34035,8,8,8,8,7,7,8,7,7,NA,34035,25400,765,13730,0,170,78,73,75,3,27.99552,0.27,587,0
13602,0,100000,15,-6,-6,0,15,1,5,9,12,0,70.6,25.1,74.9,31.5,78,148347,148347,482533,482533,598,6,15,6,148058,6,6,6,6,6,6,6,6,5,50792,148058,NA,4012,148058,0,324,NA,NA,NA,NA,6.07533,0.17,0,0
13619,0,12000,0,-19,-18,0,0,0,1,3,4,0,14.3,67.3,32.7,26.2,91,22537.78,22537.78,49140,49140,597,14,19,14,44702,14,14,14,14,14,13,14,14,13,NA,44702,43000,849,26616,0,59,34,55,58,1,11.37656,0.05,388,0
13621,0,30000,0,-16,-16,NA,0,0,4,5,7,0,28.6,12.5,87.5,70.8,83,11945,11945,4884,4884,544,6,8,6,174223,6,6,6,4,4,3,4,4,2,166774,174223,7650,560,166774,0,18,90,89,86,2,31.12033,0,307,0
13803,0,15000,NA,NA,NA,NA,NA,NA,0,0,3,0,5.4,51.6,48.4,48.4,75,13072,13072,-15900,-15900,585,3,6,3,12031,3,3,3,3,3,3,3,3,2,NA,12031,NA,286,12031,0,16,NA,NA,NA,NA,0,0,NA,NA
13804,0,20000,0,-21,-13,0,0,0,8,20,38,0,6.9,85.3,14.7,14.7,86,4074.91,4074.91,39351,39351,584,13,30,13,202121,13,13,13,13,13,13,13,12,11,150407,202121,41200,1998,167247,0,258,80,83,84,4,18.09409,0.31,1390,2
13809,0,50000,0,-25,-22,0,0,0,4,5,7,0,1,49.2,50.8,50.6,36,-676,-676,21227,21227,618,8,10,8,221137,8,8,8,8,8,8,8,8,8,180088,221137,2000,2316,220361,0,102,38,32,25,0,12.72265,0.06,1007,0
13856,0,NA,0,-17,-5,0,0,0,5,6,13,0,0.6,19.4,80.6,21.2,55,9789,9789,71135,71135,559,5,12,5,770336,5,5,5,4,3,3,2,1,1,761847,770336,9550,2548,761847,0,8,88,91,97,2,0,0.04,128,0
13860,0,80000,0,-18,-18,0,0,0,1,3,8,0,0.3,81.5,18.5,17.1,93,19649,19649,15851,15851,633,9,17,9,547346,9,9,9,9,9,9,9,9,8,547346,547346,NA,1221,547346,0,0,NA,NA,NA,NA,8.01282,0.03,NA,NA
13868,0,NA,13,-14,-14,13,13,1,2,5,22,0,33.4,73.2,26.8,-2.9,69,6462,6462,6191,6191,631,8,15,8,131999,8,8,8,8,8,8,7,7,7,126687,131999,18050,312,131830,0,17,0,2,0,0,29.49853,0.25,25,0
13882,1,50000,0,-18,70,NA,0,0,7,9,21,0,28.9,89.5,10.5,10.5,88,0,0,34237,34237,548,7,19,7,244011,7,7,7,6,6,6,6,6,6,185372,244011,47050,637,197094,0,78,99,98,98,4,9.59693,0.23,1800,0
13894,1,NA,23,2,2,19,23,1,9,17,33,0,17.2,87.1,12.9,5.5,81,84628.57,84628.57,96440,96440,625,10,18,10,299775,10,10,10,10,10,10,9,9,9,282067,299775,6350,2789,299731,0,23,0,0,0,0,0,0.04,0,0
13984,0,NA,3,-22,-15,6,3,0,0,2,6,0,12.2,40.6,59.4,58.2,78,25272,25272,89813,89813,629,5,9,5,88951,5,5,5,5,5,5,5,5,5,81381,88951,7400,924,83634,0,15,71,18,13,0,0,0,1241,0
14029,0,30000,0,-17,40,0,0,0,3,4,11,0,84.4,65.7,34.3,11.6,88,17735,17735,50112,50112,592,5,8,5,146632,5,5,5,5,5,5,5,3,3,146632,146632,2000,700,146632,0,0,0,73,NA,0,6.37755,0.08,1240,0
14054,0,NA,19,3,46,25,19,0,6,8,18,0,82.2,22.3,77.7,54.3,94,413210,413210,164124,164124,621,6,7,6,7965,6,6,6,6,6,6,6,6,6,NA,7965,13000,NA,NA,0,10,61,46,0,1,6.7659,0.58,3734,0
14063,0,NA,8,-13,2,13,8,0,4,4,6,0,87.4,56.3,43.7,14,78,16540,16540,18238,18238,549,10,20,10,64156,10,10,10,8,8,8,8,8,8,NA,64156,55400,518,22711,0,85,74,69,50,6,22.22222,0.16,1798,0
14066,0,70000,9,-10,-2,12,9,0,2,4,14,0,44.7,44,56,49.9,78,28224,28224,67359,67359,548,5,12,5,542246,5,5,3,5,5,3,5,4,2,501541,542246,42550,1039,501541,2,203,95,94,93,2,19.23077,0,973,1
14081,0,NA,0,-27,7,NA,0,0,1,2,6,0,62.6,4.8,95.2,23.6,91,42750.51,42750.51,-866,-866,597,20,27,20,1105411,20,20,20,20,20,20,20,18,17,1064908,1105411,59760,3229,1077585,0,101,46,51,19,3,27.39726,0.33,6265,0
14097,1,NA,0,-27,-26,0,0,0,4,8,22,0,7,99.2,0.8,0.9,42,-30148.63,-30148.63,16673,16673,570,3,5,3,57581,3,3,3,3,3,3,3,2,1,56938,57581,1000,363,56938,0,NA,64,46,69,0,7.61035,0.13,0,0
14124,1,25000,17,-10,-9,17,17,0,3,3,5,0,26.6,52.9,47.1,43.2,91,17055.88,17055.88,5349,5349,576,16,26,16,417728,16,16,16,15,15,15,15,15,15,352792,417728,99450,12754,378050,0,86,39,26,22,1,0,0.17,1891,0
14192,0,NA,0,-16,-4,0,0,0,9,10,15,0,38.4,51.8,48.2,21.2,78,21234.46,21234.46,14067,14067,685,9,17,9,113136,9,9,9,9,9,9,8,8,7,112328,113136,36700,79,112328,0,4,2,1,1,0,39.0117,0.75,2083,0
14194,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,16,0,0,12774.47,12774.47,444,9,15,9,148288,5,5,5,4,4,4,4,4,3,126684,148288,2900,1025,144998,3,43,103,100,98,2,0,0.1,0,0
14241,0,60000,0,-21,-19,0,0,0,2,2,3,0,9,38,62,62,92,59271,59271,73401,73401,637,5,9,5,95263,5,5,5,5,5,5,5,4,4,88072,95263,15470,525,88072,0,9,46,21,11,1,7.61035,0.13,61,0
14271,0,NA,0,-25,-25,0,0,0,4,4,5,0,87.8,184.1,-84.1,-84.1,49,0,0,0,0,503,3,4,3,28249,3,2,2,3,2,2,3,2,2,NA,28249,NA,488,28249,1,56,NA,NA,NA,NA,0,0.19,NA,NA
14339,0,25000,0,-28,-26,0,0,0,1,1,2,0,23.1,95.7,4.3,-0.3,84,47392,47392,33447,33447,609,11,13,11,222967,11,11,11,11,11,11,11,10,10,200894,222967,57000,1334,200894,0,110,38,31,40,1,22.69289,0.27,250,0
14356,0,30000,0,-13,-13,0,0,0,4,10,12,0,7.2,41.1,58.9,58.9,89,66670.67,66670.67,58121,58121,575,4,9,4,31689,3,3,3,3,3,3,3,3,3,31034,31689,5400,15,31034,2,1,12,17,15,0,18.76173,1.18,54,0
14392,0,30000,6,-11,-1,0,6,0,6,19,33,0,70.5,39,61,21.8,78,5139,5139,75387,75387,591,5,11,5,221751,5,5,5,5,5,5,5,5,5,199577,221751,NA,3173,221751,0,55,NA,NA,NA,NA,25.39683,0.11,NA,NA
14407,0,10000,30,3,57,30,30,1,3,4,10,0,13.8,54.1,45.9,16.9,63,2920,2920,34563,34563,603,4,5,4,310,4,4,4,4,4,4,4,3,2,NA,310,500,NA,NA,0,0,2,5,2,0,17.60563,0,6,0
14411,0,50000,0,-27,-26,0,0,0,2,2,7,0,2.4,48.2,51.8,51.8,94,45652,45652,1756,1756,551,10,22,10,32866,10,10,10,10,10,10,10,10,10,NA,32866,25750,397,9223,0,82,91,93,94,3,22.02643,0.13,548,0
14451,0,70000,NA,NA,NA,NA,NA,NA,1,4,10,0,99.9,50.5,49.5,43.6,79,86634,86634,143637,143637,648,7,11,7,249198,7,7,7,7,7,6,6,6,5,209647,249198,26700,952,247397,0,52,6,18,12,0,7.53012,0.06,3259,0
14465,0,65000,8,-10,-10,8,8,0,5,10,14,0,0,61,39,9.1,84,30755,30755,122525,122525,627,4,6,4,89770,4,4,4,4,4,4,4,2,2,87836,89770,21500,2370,87836,0,3,8,11,21,0,6.15764,0.03,1285,0
14512,0,30000,12,-7,-7,12,12,0,5,11,21,0,11.6,44.7,55.3,46,84,36256,36256,233251,233251,609,5,8,5,109432,5,5,5,5,5,5,4,4,4,88144,109432,22100,253,96797,1,28,57,61,56,1,8.8968,0,500,0
14556,0,100000,0,-14,-4,0,0,0,10,14,27,0,6.1,45.3,54.7,54.5,96,590542.78,590542.78,-6242,-6242,657,6,9,6,194389,6,6,6,6,6,6,5,5,5,192192,194389,29000,287,192192,0,5,6,1,3,0,10.98901,0.04,14,0
14574,0,50000,19,5,24,14,19,1,4,9,22,0,37.6,61.8,38.2,21.4,73,37579,37579,104011,104011,596,7,16,7,312524,7,7,7,7,7,7,7,7,7,275287,312524,24800,1281,295863,0,49,67,69,71,1,13.76936,0,147,0
14628,0,50000,0,-26,34,0,0,0,2,6,10,0,0.3,86.9,13.1,13.1,9,0,0,123755,123755,594,3,3,3,20402,3,3,3,3,3,3,3,3,3,NA,20402,500,547,20412,0,NA,NA,NA,NA,0,NA,NA,0,0
14637,0,35000,0,-18,-18,0,0,0,1,4,6,0,11.5,45.8,54.2,41.4,91,78578.19,78578.19,45818,45818,563,11,14,11,42233,10,10,10,10,10,10,10,10,9,NA,42233,5650,1193,41715,1,211,8,7,45,0,38.63988,0.29,1200,0
14726,0,NA,2,-14,-11,3,2,0,4,17,29,0,33.8,33,67,51,75,66880.34,66880.34,83731,83731,533,9,16,9,163471,7,7,7,7,7,7,7,7,7,136330,163471,21690,311,136330,4,54,68,67,69,1,26.63116,0.31,267,0
